"","name","review","rating"
"1817","Tiny Love Super Mat","Really pleased with the size and quality of this mat.  I have put it away now as my little one is on the move but will look forward to using it for the next one.",5
"1818","C.R. Gibson Bound Keepsake Memory Book of Baby\'s First 5 Years, Lulu","I like this baby book.  I purchased the same for my now three year old and we are able to capture the fun activities of the milestones every child has.  I would recommend this product to every one.",5
"1819","Graco Nautilus 3-in-1 Car Seat, Matrix","Easy to put together and very versatile. The only drawback I found is that the belt buckles were recalled as soon as I received the new seat.Ordered the new buckles and I\'m ready to replace them as solos as they arrive.",4
"1820","Lamaze Octotunes Musical Toy","I didn\'t realize the tentacles were horns when I purchased it-- I thought they were electric touch-sensors.  I like the horns much more since batteries are not required and I know it will not break easily.  My 4-month old son cannot squeeze the tentacles to make the noises (yet) but I\'m having so much fun playing it for him!  He loves the different textures and colors of the fabrics.  I\'ve already purchased two more for friends.",5
"1821","Carters Easy Fit Sateen Crib Fitted Sheet, Ecru","Save your extra money and buy regular cotton sheets.  If you\'re looking for something that\'s soft, I personally likeLuvable Friends Fitted Knit Crib Sheet, Yellow-- softest sheets I have tried.Now, I got these because I wanted something that wouldn\'t dry out my baby\'s hair as much as his hair started falling out.  I was told this is inevitable, but I know from my own personal hair care that satin is a better fabric for natural hair than cotton.  That being the case, I tried these sheets and they worked like a charm--no more piles of hair in the bed when my son woke up!Carters Easy Fit Velour Plush Crib Fitted Sheet, Chocolate- I got them in blue and ecru though (not chocolate).",1
"1822","Lamaze Cloth Book, Panda\'s Pals","Didn\'t realize it was suppose to be for only 12-18 months after I bought it for my 3 month old. It\'s a great book . I would recommend it for any age.",5
"1823","Migi Pinwheel Mobile - Lilac","The colors on the mobile are nice and matched well with my nursery but it was not made well.  The mobile looked cheap when placed on the crib... so we just decided not to use a mobile since its recommended that they not be  used once the child can sit up.",2
"1824","Chicco DJ Baby Walker, Splash","Purchased this for my 6 month old son and he loves it.  The product does look red online and it is really hot pink, but I kept it anyway because it still looks appropriate for a boy. I would purchase this product again.",NA
"1825","String Swing Wood Guitar Wall Hanger, CHERRY","This thing is pretty darn cool and it looks pro. They made it so easy to install too. Both my acoustics and electrics hang beautifully and they are a good sturdy hold. I have 4 of them",5
"1826","Pickles Nummy Animal Snuggly Banky, Ivory Lamb, 16 X 16&quot;","I got this for the top of my sister\'s diaper cake for her baby shower. Its so soft, I can\'t wait for baby Easton to get here and see how he likes it.",5
"1827","Leachco Back \'N Belly Contoured Body Pillow, Ivory","This pillow gives support where I need it, but I had an awful time trying to get the neck/shoulder part to be comfortable.  The pillow and the cover were both taunt and dug into me making for a very uncomfortable night.  I ended up cutting into both parts and adding extra fabric to make it comfortable.  Now it\'s comfortable, but it doesn\'t look good!  I would also recommend using a fabric that makes you a little cooler.  Despite these problems, I am now happy with the comfort the pillow provides.",4
"1828","Bumkins Waterproof Art Smock - Dr. Seuss Cat In The Hat","I love the material and design of this smock- I use it as a toddler bib in winter so child\'s sleeves stay clean.  However sleeve cuffs are very tight.  This is a plus to keep stuff from running down arms while eating (or painting), but if your child is on the bigger side it may be uncomfortable or leave a mark.",4
"1829","Playtex 2 Pack VentAire Silicone Slow Flow Nipple","This is the perfect flow for my 2 month old twin. The other twin uses Dr Brown\'s bottles because of her gas but these bottles and nipples work great as well. Equally great",5
"1830","Hevea Car Orthodontic 3+","My son loved this pacifier and he had two. Lost both. I bought two more then stopped after we lost those. They are just way too expensive to keep buying unless you are wealthy and aren\'t budget conscious. I know buy whatever is cheapest, he doesn\'t seem to mind any difference.",4
"1831","Britax Head and Body Support Pillow, Iron/Gray","I was pleased with this insert.  We used it when my daughter was a newborn up until maybe 3 months-ish.  It was great in the winter because it kept her very warm, but as the weather started warming up (as in the 40-50\'s F), she would get hot.  She still hadn\'t outgrown it when we took it out.  So, I would say if you live in a warm environment, just be aware of that.  It\'s machine washable and good quality (like all Britax stuff).  I loved the head support she would get from this thing when she was itty bitty!",4
"1832","Maymom AC adapter for Medela\'s Pump In Style Advanced, Traveler, or Companion; Medela Power Transformer Part # 9207010, 9V Model; Safe, Light, Compact &amp; Efficient","its really good, however the original adapter\'s suction was stronger! wish i could get the original somewhere!!!! if somebody knows, please let me know. xoxo",3
"1833","Beaba B3242 360 Degree Spoon (qty 1)","This product really does what it is supposed to do.  My 21-month-old daughter gets easily frustrated and impatient when using a spoon since she has not mastered the fine motor skill to properly level the spoon to put food in her mouth, resulting in spilled food, messy bib, and a hungry toddler.  She would eventually put down the regular spoon and proceed to eat with her hands.  After reading reviews, we decided to give the Beaba 360 a try.  This spoon really does stay level and allows her to eat her food much more easily so she can feed herself with the spoon for much longer.  The bright colors (we got the fushia/orange one) seem to really hold her attention as well and she really loves her new spoon!",NA
